20230512 com.sparta.mc.App INFO Employee Records Retrieved: 1000
20230512 com.sparta.mc.App WARNING Employee Records Contain Bad Record: Emp ID
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Irizarry
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dunton
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tiller
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Cauley
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Book
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sweatt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Levine
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Romans
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Potts
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pyatt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Trost
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Nolin
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Jack
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Batts
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Whittemore
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Beall
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Throckmorton
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Snyder
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Snowden
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Spratt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Griswold
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Glassman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Valenzuela
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Chamberlain
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wertz
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Leach
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pettiford
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Colman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Salmons
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ochoa
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Cress
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mori
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Puente
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bundy
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gagne
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vestal
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Harbin
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Lock
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Roseboro
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Boatwright
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Batchelor
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dolan
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hargett
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tweedy
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Chang
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Heron
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Araujo
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vandyke
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Timm
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Roebuck
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Haywood
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Busch
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ozuna
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Matney
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Steffen
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Woodrum
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dann
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Donato
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Waldman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Schaal
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dias
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hills
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Simoneau
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Timberlake
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Cusick
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Christy
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gossett
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Millner
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tague
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Leclerc
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vo
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mardis
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sandusky
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Benham
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Kirkpatrick
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tu
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Burbank
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rau
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Thacker
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Murphey
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wesson
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hays
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fasano
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wolf
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pimentel
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Matson
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Guillermo
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fenske
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pedraza
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Doherty
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sherlock
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Charron
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mcmaster
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bent
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Dowd
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ecker
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gantz
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sevier
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Howie
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mcchesney
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Million
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Seabolt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Diep
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Calderon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Born
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Cato
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Herod
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vasques
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Falco
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Brodsky
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Leggett
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Moreau
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Olsen
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Cooper
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Castleman
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Nunnery
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Smythe
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Howells
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Fortney
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Lamm
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Kelleher
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Jaeger
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Halle
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Salisbury
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vestal
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Alderson
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Keefer
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Colwell
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Duvall
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Isham
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Diorio
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Doiron
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Whitaker
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Kutz
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Liddle
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Welch
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Purvis
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Magruder
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bish
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Beaudette
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Sales
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Teeters
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Harry
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Quinonez
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Arciniega
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Roybal
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Veach
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Niles
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Leboeuf
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Moseley
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gosselin
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Windle
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Osborn
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Anders
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Burney
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Vandiver
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mcvey
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Pemberton
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Schade
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Keating
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Herbert
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ketchum
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Bigler
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Campion
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Delatorre
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Ito
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Labonte
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rosenblum
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Shealy
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Nick
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mcneese
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Borchers
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Maxfield
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Watt
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Farthing
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Roemer
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Gholston
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Tingle
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Farwell
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Blackshear
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Simmon
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Boughton
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Wojcik
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Covarrubias
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Towle
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Hays
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Rivera
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Mohler
20230512 com.sparta.mc.App INFO Added Employee Record in Binary Tree for: Doctor
